ROUGE-L,BLEU,F1,BERT Score,Embedding Similarity,Hybrid Score
0.16666666666666666,3.473452574530298,0.24999999999999994,0.8844372630119324,0.6126214,0.30489761376626123
0.16666666666666669,2.1375514409587932,0.12195121951219512,0.8661487698554993,0.60749954,0.2584394550949245
0.12422360248447205,1.1638320716130206,0.14893617021276595,0.8622626066207886,0.600559,0.24837542149322211
0.23762376237623764,5.645514542528133,0.15873015873015872,0.8745926022529602,0.7256801,0.31840267017832113
0.11538461538461539,0.08848747501571598,0.0,0.8298901319503784,0.09139988,0.0831470862766891
0.11538461538461539,0.09888644067488181,0.0,0.8284242153167725,0.13328356,0.09011308444702143
0.18803418803418803,2.1589941041243867,0.3188405797101449,0.8592115044593811,0.74151504,0.3222483130554088
0.15841584158415842,1.6088167375304445,0.2153846153846154,0.8472848534584045,0.79391897,0.29375352135038413
0.19999999999999998,1.9987107572882028,0.03773584905660377,0.8544702529907227,0.72475475,0.2603219195988027
0.0625,0.0008240282349047277,0.044444444444444446,0.8214370012283325,-0.006747663,0.0538546751307499
0.041666666666666664,0.14352310808615706,0.0,0.8355402946472168,0.1750913,0.09044089964591456
0.17218543046357615,1.4361070164396408,0.21951219512195125,0.8209604024887085,0.81187624,0.275856121783453
0.023255813953488372,6.533989890581071e-26,0.016194331983805668,0.7987242341041565,0.11040737,0.04231798426309627
0.2100456621004566,2.7938123121710885,0.21705426356589147,0.868852972984314,0.7552687,0.3193413425860654
0.023809523809523808,0.0029664086114731428,0.0,0.8180707693099976,0.1795969,0.07109274376845716
0.16867469879518074,2.1432941082023906,0.30434782608695654,0.869666337966919,0.4763853,0.27258512256138506
0.21782178217821782,3.1893039214431007,0.2105263157894737,0.8587819933891296,0.56384957,0.2729056859034854
0.031746031746031744,1.1766641937688202e-08,0.0,0.8090988397598267,0.101924226,0.048825827297725735
0.07272727272727272,8.069013264428716e-05,0.0,0.8155921101570129,0.11860644,0.06642859842383024
0.17177914110429446,0.02238470222308656,0.1702127659574468,0.8768659234046936,0.81922966,0.3170014419038685
0.023076923076923078,6.1562529004830894e-12,0.0,0.8064725995063782,0.06540464,0.03737298582133456
0.21428571428571427,3.333965651406649,0.2368421052631579,0.8789695501327515,0.77279615,0.3382010532186783
0.3,7.472405808862883,0.38554216867469876,0.888057291507721,0.9705398,0.44117098940949073
0.15384615384615383,1.698060225599719,0.15873015873015875,0.875995397567749,0.75599945,0.3010916338622877
0.22448979591836735,3.8679794982578537,0.12903225806451615,0.8789313435554504,0.7684599,0.31885065049641115
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
0.11940298507462686,1.4657466945029212,0.12903225806451613,0.8521203398704529,0.05501224,0.1261403643244664
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
0.1836734693877551,1.8721699911367995,0.23333333333333334,0.8643071055412292,0.8328568,0.3266279015872114
0.26890756302521013,5.844046030199651,0.30303030303030304,0.9005212783813477,0.96854544,0.4264914801658957
0.09999999999999999,3.673526562988939,0.0,0.8584569096565247,0.16122542,0.1279143884359905
0.07017543859649122,0.08848747501571598,0.0588235294117647,0.8243909478187561,0.15883885,0.0941077682588137
0.14634146341463414,2.8310852916881273,0.23529411764705882,0.8790706992149353,0.7068784,0.31029655929346367
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
0.0,3.7477767366779213,0.0,0.8634998202323914,0.14933841,0.11043290752994346
0.021660649819494584,6.118378067115334e-14,0.0,0.7991567254066467,0.001905771,0.01761099494018091
0.21848739495798322,1.7268094771190337,0.3333333333333333,0.8797343969345093,0.59269,0.32006313836534156
0.23529411764705882,3.635091612467362,0.14705882352941177,0.8796389102935791,0.72299683,0.3157832459550103
1.0,100.00000000000004,1.0,1.0,1.0000001,1.0
0.22857142857142856,4.914237357372588,0.1492537313432836,0.8647775053977966,0.70499784,0.29991666988642474
